學年度,學校名稱,學制班別(日間),申請延長修業年限因素之學生人數-小計,申請延長修業年限因素之學生人數-因畢業學分未修滿因素,申請延長修業年限因素之學生人數-因未通過畢業門檻(條件)因素,申請延長修業年限因素之學生人數-因修讀雙主修因素,申請延長修業年限因素之學生人數-因修讀輔系因素,申請延長修業年限因素之學生人數-因修讀跨校學位因素,申請延長修業年限因素之學生人數-因出國學習因素,申請延長修業年限因素之學生人數-因修讀教育學程(學分學程)因素,申請延長修業年限因素之學生人數-其他因素
112,國立清華大學,學士班(日間),5,2,0,0,0,0,0,1,2
112,國立清華大學,學士班(日間),3,0,0,0,0,0,0,2,1
112,國立清華大學,學士班(日間),5,1,0,1,0,0,1,2,0
112,國立清華大學,學士班(日間),1,0,0,0,0,0,0,0,1
112,國立清華大學,學士班(日間),6,2,0,2,0,0,1,1,0
112,國立清華大學,學士班(日間),7,1,0,3,0,0,0,1,2
112,國立清華大學,學士班(日間),9,4,0,1,0,0,0,3,1
112,國立清華大學,學士班(日間),11,3,1,0,0,0,0,4,3
112,國立清華大學,學士班(日間),3,0,0,0,0,0,1,2,0
112,國立清華大學,學士班(日間),9,0,0,0,0,0,0,0,9
112,國立清華大學,學士班(日間),21,6,1,0,1,2,1,6,4
112,國立清華大學,學士班(日間),6,3,0,0,1,0,0,1,1
112,國立清華大學,學士班(日間),8,2,0,3,0,0,1,2,0
112,國立清華大學,學士班(日間),3,1,0,1,0,0,0,0,1
112,國立清華大學,學士班(日間),2,0,0,0,1,0,0,0,1
112,國立清華大學,學士班(日間),8,3,1,1,0,0,0,1,2
112,國立清華大學,學士班(日間),24,3,2,1,0,0,4,4,10
112,國立清華大學,學士班(日間),4,1,0,1,0,0,0,0,2
112,國立清華大學,學士班(日間),14,2,0,2,0,0,4,4,2
112,國立清華大學,學士班(日間),8,6,0,0,0,0,0,1,1
112,國立清華大學,學士班(日間),10,0,0,1,0,0,1,4,4
112,國立清華大學,學士班(日間),19,5,3,3,2,0,0,0,6
112,國立清華大學,學士班(日間),11,3,0,3,1,0,0,0,4
112,國立清華大學,學士班(日間),3,1,0,0,0,0,0,0,2
112,國立清華大學,學士班(日間),10,0,0,2,0,0,3,2,3
112,國立清華大學,學士班(日間),8,5,0,0,0,0,0,0,3
112,國立清華大學,學士班(日間),11,4,0,0,1,0,2,0,4
112,國立清華大學,學士班(日間),5,2,1,0,0,0,0,0,2
112,國立清華大學,學士班(日間),13,4,2,0,0,0,2,0,5
112,國立清華大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立清華大學,學士班(日間),17,6,0,5,1,0,0,1,4
112,國立清華大學,學士班(日間),8,3,0,1,1,0,0,0,3
112,國立清華大學,學士班(日間),3,1,0,0,0,0,0,0,2
112,國立清華大學,學士班(日間),6,2,0,0,1,0,1,0,2
112,國立清華大學,學士班(日間),1,0,0,1,0,0,0,0,0
112,國立清華大學,學士班(日間),10,6,0,0,0,0,0,0,4
112,國立清華大學,學士班(日間),4,1,0,0,0,0,0,0,3
112,國立清華大學,學士班(日間),11,5,0,1,0,0,1,0,4
112,國立清華大學,學士班(日間),1,0,0,0,1,0,0,0,0
112,國立清華大學,學士班(日間),9,5,0,0,0,0,0,0,4
112,國立清華大學,學士班(日間),3,2,0,0,0,0,0,0,1
112,國立清華大學,學士班(日間),13,7,0,0,0,0,0,2,4
112,國立清華大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立清華大學,學士班(日間),25,12,1,1,1,0,0,0,10
112,國立清華大學,學士班(日間),6,4,0,0,1,0,0,0,1
112,國立清華大學,學士班(日間),8,5,0,0,0,0,0,0,3
112,國立清華大學,學士班(日間),3,2,0,0,0,0,0,0,1
112,國立清華大學,學士班(日間),9,3,0,1,0,0,0,0,5
112,國立清華大學,學士班(日間),1,0,0,0,0,0,1,0,0
112,國立清華大學,學士班(日間),7,4,0,0,0,0,0,0,3
112,國立清華大學,學士班(日間),1,0,0,0,0,0,1,0,0
112,國立清華大學,學士班(日間),16,10,0,1,0,0,0,0,5
112,國立清華大學,學士班(日間),7,7,0,0,0,0,0,0,0
112,國立清華大學,學士班(日間),4,3,0,1,0,0,0,0,0
112,國立清華大學,學士班(日間),17,10,1,0,0,0,1,0,5
112,國立清華大學,學士班(日間),1,0,0,0,1,0,0,0,0
112,國立清華大學,學士班(日間),14,5,0,2,1,0,1,0,5
112,國立清華大學,學士班(日間),6,3,0,0,0,0,0,0,3
112,國立清華大學,學士班(日間),5,1,1,3,0,0,0,0,0
112,國立清華大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立清華大學,學士班(日間),12,6,0,1,0,0,0,0,5
112,國立清華大學,學士班(日間),2,1,0,0,0,0,0,0,1
112,國立清華大學,學士班(日間),4,1,0,0,0,0,0,0,3
112,國立清華大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立清華大學,學士班(日間),4,1,0,0,0,0,0,0,3
112,國立清華大學,學士班(日間),2,0,0,0,0,0,0,0,2
112,國立清華大學,學士班(日間),4,4,0,0,0,0,0,0,0
112,國立清華大學,學士班(日間),9,5,0,1,0,0,1,0,2
112,國立臺灣大學,學士班(日間),15,5,0,6,2,0,2,0,0
112,國立臺灣大學,學士班(日間),20,10,0,6,1,0,3,0,0
112,國立臺灣大學,學士班(日間),17,10,1,2,4,0,0,0,0
112,國立臺灣大學,學士班(日間),13,4,0,6,3,0,0,0,0
112,國立臺灣大學,學士班(日間),15,11,1,1,0,0,1,0,1
112,國立臺灣大學,學士班(日間),13,8,0,2,1,0,2,0,0
112,國立臺灣大學,學士班(日間),14,14,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),18,18,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),28,23,3,1,1,0,0,0,0
112,國立臺灣大學,學士班(日間),58,37,6,2,1,0,11,1,0
112,國立臺灣大學,學士班(日間),12,4,2,0,2,0,4,0,0
112,國立臺灣大學,學士班(日間),25,7,1,6,5,0,6,0,0
112,國立臺灣大學,學士班(日間),15,11,1,2,0,0,1,0,0
112,國立臺灣大學,學士班(日間),24,20,1,1,1,0,0,1,0
112,國立臺灣大學,學士班(日間),49,26,0,12,8,0,3,0,0
112,國立臺灣大學,學士班(日間),23,16,0,2,3,0,2,0,0
112,國立臺灣大學,學士班(日間),29,24,3,0,0,0,1,1,0
112,國立臺灣大學,學士班(日間),43,27,3,3,1,0,9,0,0
112,國立臺灣大學,學士班(日間),14,11,1,0,0,0,2,0,0
112,國立臺灣大學,學士班(日間),21,14,2,0,1,0,2,2,0
112,國立臺灣大學,學士班(日間),13,9,1,2,0,0,1,0,0
112,國立臺灣大學,學士班(日間),14,11,1,1,0,0,0,1,0
112,國立臺灣大學,學士班(日間),16,7,1,5,1,0,2,0,0
112,國立臺灣大學,學士班(日間),3,2,0,0,0,0,1,0,0
112,國立臺灣大學,學士班(日間),6,2,1,2,0,0,0,1,0
112,國立臺灣大學,學士班(日間),15,10,0,1,0,0,3,1,0
112,國立臺灣大學,學士班(日間),21,16,2,2,0,0,1,0,0
112,國立臺灣大學,學士班(日間),30,23,1,1,0,0,4,1,0
112,國立臺灣大學,學士班(日間),30,28,0,0,1,0,0,1,0
112,國立臺灣大學,學士班(日間),14,12,0,1,1,0,0,0,0
112,國立臺灣大學,學士班(日間),20,12,2,2,1,0,2,1,0
112,國立臺灣大學,學士班(日間),25,12,0,4,3,0,6,0,0
112,國立臺灣大學,學士班(日間),19,13,1,0,1,0,4,0,0
112,國立臺灣大學,學士班(日間),17,9,0,3,0,0,4,1,0
112,國立臺灣大學,學士班(日間),22,15,0,6,0,0,0,1,0
112,國立臺灣大學,學士班(日間),31,23,0,3,1,0,4,0,0
112,國立臺灣大學,學士班(日間),11,9,0,1,1,0,0,0,0
112,國立臺灣大學,學士班(日間),6,6,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),10,7,0,3,0,0,0,0,0
112,國立臺灣大學,學士班(日間),3,3,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),6,6,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),5,4,0,1,0,0,0,0,0
112,國立臺灣大學,學士班(日間),8,8,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),6,6,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),9,5,0,3,1,0,0,0,0
112,國立臺灣大學,學士班(日間),4,2,0,1,0,0,1,0,0
112,國立臺灣大學,學士班(日間),12,6,0,4,1,0,1,0,0
112,國立臺灣大學,學士班(日間),3,2,0,1,0,0,0,0,0
112,國立臺灣大學,學士班(日間),12,5,1,5,0,0,0,1,0
112,國立臺灣大學,學士班(日間),2,0,0,0,0,0,1,1,0
112,國立臺灣大學,學士班(日間),16,15,0,1,0,0,0,0,0
112,國立臺灣大學,學士班(日間),3,2,0,1,0,0,0,0,0
112,國立臺灣大學,學士班(日間),14,12,0,0,0,0,2,0,0
112,國立臺灣大學,學士班(日間),4,3,0,1,0,0,0,0,0
112,國立臺灣大學,學士班(日間),39,22,2,12,3,0,0,0,0
112,國立臺灣大學,學士班(日間),8,2,0,0,1,0,5,0,0
112,國立臺灣大學,學士班(日間),16,13,2,0,0,0,0,1,0
112,國立臺灣大學,學士班(日間),8,7,0,0,0,0,0,1,0
112,國立臺灣大學,學士班(日間),5,4,0,0,0,0,1,0,0
112,國立臺灣大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),54,48,0,2,1,0,1,2,0
112,國立臺灣大學,學士班(日間),7,7,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),33,29,0,1,0,0,1,2,0
112,國立臺灣大學,學士班(日間),3,1,0,0,0,0,1,1,0
112,國立臺灣大學,學士班(日間),11,5,4,0,1,0,0,1,0
112,國立臺灣大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),7,6,0,0,0,0,0,1,0
112,國立臺灣大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),4,4,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),35,29,0,1,5,0,0,0,0
112,國立臺灣大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),13,9,0,4,0,0,0,0,0
112,國立臺灣大學,學士班(日間),8,2,0,5,1,0,0,0,0
112,國立臺灣大學,學士班(日間),9,8,0,0,0,0,1,0,0
112,國立臺灣大學,學士班(日間),3,2,0,1,0,0,0,0,0
112,國立臺灣大學,學士班(日間),9,9,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),11,7,0,2,1,0,0,1,0
112,國立臺灣大學,學士班(日間),7,3,0,2,1,0,1,0,0
112,國立臺灣大學,學士班(日間),11,6,1,2,0,0,2,0,0
112,國立臺灣大學,學士班(日間),6,5,1,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),4,2,0,0,1,0,1,0,0
112,國立臺灣大學,學士班(日間),6,4,0,0,1,0,1,0,0
112,國立臺灣大學,學士班(日間),7,7,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),13,6,4,1,2,0,0,0,0
112,國立臺灣大學,學士班(日間),22,14,4,0,0,0,3,1,0
112,國立臺灣大學,學士班(日間),5,3,0,2,0,0,0,0,0
112,國立臺灣大學,學士班(日間),4,2,0,0,1,0,1,0,0
112,國立臺灣大學,學士班(日間),14,6,1,3,4,0,0,0,0
112,國立臺灣大學,學士班(日間),9,7,0,1,1,0,0,0,0
112,國立臺灣大學,學士班(日間),9,6,1,0,0,0,2,0,0
112,國立臺灣大學,學士班(日間),9,8,1,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),3,3,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),3,2,1,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),18,15,1,1,1,0,0,0,0
112,國立臺灣大學,學士班(日間),8,7,0,1,0,0,0,0,0
112,國立臺灣大學,學士班(日間),4,4,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),4,1,0,0,2,0,1,0,0
112,國立臺灣大學,學士班(日間),10,7,0,2,0,0,1,0,0
112,國立臺灣大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),5,4,0,0,1,0,0,0,0
112,國立臺灣大學,學士班(日間),4,2,1,0,1,0,0,0,0
112,國立臺灣大學,學士班(日間),3,2,0,0,0,0,1,0,0
112,國立臺灣大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),8,1,0,2,1,0,3,1,0
112,國立臺灣大學,學士班(日間),3,2,1,0,0,0,0,0,0
112,國立臺灣大學,學士班(日間),5,3,1,0,1,0,0,0,0
112,國立臺灣大學,學士班(日間),7,3,0,3,1,0,0,0,0
112,國立臺灣大學,學士班(日間),17,11,1,5,0,0,0,0,0
112,國立臺灣大學,學士班(日間),19,8,1,7,1,0,2,0,0
112,國立臺灣師範大學,學士班(日間),8,4,0,2,1,0,1,0,0
112,國立臺灣師範大學,學士班(日間),20,5,0,2,2,0,0,11,0
112,國立臺灣師範大學,學士班(日間),4,3,0,1,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),6,5,1,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),4,4,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),4,2,0,0,0,0,1,1,0
112,國立臺灣師範大學,學士班(日間),11,9,0,1,0,0,0,1,0
112,國立臺灣師範大學,學士班(日間),17,11,0,1,0,0,4,1,0
112,國立臺灣師範大學,學士班(日間),6,3,0,1,0,0,1,1,0
112,國立臺灣師範大學,學士班(日間),11,5,0,0,0,0,6,0,0
112,國立臺灣師範大學,學士班(日間),5,3,1,0,0,0,0,1,0
112,國立臺灣師範大學,學士班(日間),10,4,1,3,0,0,0,2,0
112,國立臺灣師範大學,學士班(日間),4,2,1,0,0,0,1,0,0
112,國立臺灣師範大學,學士班(日間),12,9,0,0,0,0,0,3,0
112,國立臺灣師範大學,學士班(日間),7,4,0,0,0,0,0,3,0
112,國立臺灣師範大學,學士班(日間),4,2,1,0,0,0,0,1,0
112,國立臺灣師範大學,學士班(日間),34,16,2,3,0,0,6,7,0
112,國立臺灣師範大學,學士班(日間),6,5,0,1,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),7,6,0,0,1,0,0,0,0
112,國立臺灣師範大學,學士班(日間),5,4,1,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),10,6,3,0,0,0,1,0,0
112,國立臺灣師範大學,學士班(日間),6,3,1,0,0,0,0,2,0
112,國立臺灣師範大學,學士班(日間),16,7,5,0,0,0,0,4,0
112,國立臺灣師範大學,學士班(日間),5,4,0,0,0,0,0,1,0
112,國立臺灣師範大學,學士班(日間),10,5,0,1,1,0,0,3,0
112,國立臺灣師範大學,學士班(日間),3,3,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),10,5,1,0,0,0,0,4,0
112,國立臺灣師範大學,學士班(日間),13,11,0,0,1,0,1,0,0
112,國立臺灣師範大學,學士班(日間),8,7,0,0,0,0,1,0,0
112,國立臺灣師範大學,學士班(日間),11,5,3,0,0,0,3,0,0
112,國立臺灣師範大學,學士班(日間),16,2,6,3,0,0,5,0,0
112,國立臺灣師範大學,學士班(日間),7,4,0,1,1,0,0,1,0
112,國立臺灣師範大學,學士班(日間),31,17,0,7,0,0,3,4,0
112,國立臺灣師範大學,學士班(日間),5,4,0,0,0,0,0,1,0
112,國立臺灣師範大學,學士班(日間),4,3,0,0,0,0,0,1,0
112,國立臺灣師範大學,學士班(日間),7,4,0,0,0,0,0,3,0
112,國立臺灣師範大學,學士班(日間),30,11,0,4,0,0,8,7,0
112,國立臺灣師範大學,學士班(日間),5,3,0,0,0,0,0,2,0
112,國立臺灣師範大學,學士班(日間),9,3,0,1,1,0,1,3,0
112,國立臺灣師範大學,學士班(日間),15,11,0,0,1,0,2,1,0
112,國立臺灣師範大學,學士班(日間),8,3,0,0,1,0,2,2,0
112,國立臺灣師範大學,學士班(日間),6,4,0,0,0,0,0,2,0
112,國立臺灣師範大學,學士班(日間),14,6,0,1,0,0,3,4,0
112,國立臺灣師範大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),7,3,0,1,0,0,3,0,0
112,國立臺灣師範大學,學士班(日間),7,5,2,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),6,4,2,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),10,6,1,1,1,0,1,0,0
112,國立臺灣師範大學,學士班(日間),9,5,0,2,0,0,2,0,0
112,國立臺灣師範大學,學士班(日間),3,2,0,1,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),3,2,0,1,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),9,7,0,1,1,0,0,0,0
112,國立臺灣師範大學,學士班(日間),6,3,0,0,0,0,0,3,0
112,國立臺灣師範大學,學士班(日間),6,5,0,1,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),2,0,0,2,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),16,16,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),2,1,0,0,0,0,1,0,0
112,國立臺灣師範大學,學士班(日間),42,35,3,1,1,0,0,2,0
112,國立臺灣師範大學,學士班(日間),9,7,0,0,0,0,0,2,0
112,國立臺灣師範大學,學士班(日間),19,19,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),6,4,0,1,1,0,0,0,0
112,國立臺灣師範大學,學士班(日間),1,0,0,0,0,0,1,0,0
112,國立臺灣師範大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),1,0,0,0,0,0,1,0,0
112,國立臺灣師範大學,學士班(日間),11,7,1,0,0,0,2,1,0
112,國立臺灣師範大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立臺灣師範大學,學士班(日間),20,14,0,0,0,0,0,6,0
112,國立臺灣師範大學,學士班(日間),7,5,0,0,0,0,0,2,0
112,國立成功大學,學士班(日間),15,9,2,3,0,0,1,0,0
112,國立成功大學,學士班(日間),10,9,0,0,0,0,1,0,0
112,國立成功大學,學士班(日間),19,12,1,5,1,0,0,0,0
112,國立成功大學,學士班(日間),17,6,4,3,3,0,1,0,0
112,國立成功大學,學士班(日間),5,0,0,3,0,0,2,0,0
112,國立成功大學,學士班(日間),29,10,3,6,4,0,5,1,0
112,國立成功大學,學士班(日間),1,0,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),15,5,1,4,1,0,2,2,0
112,國立成功大學,學士班(日間),9,4,2,3,0,0,0,0,0
112,國立成功大學,學士班(日間),13,7,1,2,3,0,0,0,0
112,國立成功大學,學士班(日間),11,8,0,3,0,0,0,0,0
112,國立成功大學,學士班(日間),8,4,0,3,1,0,0,0,0
112,國立成功大學,學士班(日間),9,7,1,0,1,0,0,0,0
112,國立成功大學,學士班(日間),11,5,0,4,2,0,0,0,0
112,國立成功大學,學士班(日間),13,6,2,4,1,0,0,0,0
112,國立成功大學,學士班(日間),13,4,3,4,2,0,0,0,0
112,國立成功大學,學士班(日間),8,6,0,2,0,0,0,0,0
112,國立成功大學,學士班(日間),2,1,0,0,0,0,1,0,0
112,國立成功大學,學士班(日間),10,7,0,2,1,0,0,0,0
112,國立成功大學,學士班(日間),6,2,0,0,1,0,3,0,0
112,國立成功大學,學士班(日間),9,7,0,1,0,0,1,0,0
112,國立成功大學,學士班(日間),2,1,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),6,4,0,0,1,0,1,0,0
112,國立成功大學,學士班(日間),5,1,0,2,0,0,2,0,0
112,國立成功大學,學士班(日間),7,4,0,3,0,0,0,0,0
112,國立成功大學,學士班(日間),4,2,0,1,1,0,0,0,0
112,國立成功大學,學士班(日間),6,6,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),5,3,0,1,1,0,0,0,0
112,國立成功大學,學士班(日間),11,10,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),5,4,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),7,5,1,1,0,0,0,0,0
112,國立成功大學,學士班(日間),3,0,1,1,1,0,0,0,0
112,國立成功大學,學士班(日間),13,7,2,3,1,0,0,0,0
112,國立成功大學,學士班(日間),3,3,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),23,21,0,1,1,0,0,0,0
112,國立成功大學,學士班(日間),1,0,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),6,5,0,0,0,0,1,0,0
112,國立成功大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),16,15,1,0,0,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),21,18,1,0,1,0,1,0,0
112,國立成功大學,學士班(日間),4,3,1,0,0,0,0,0,0
112,國立成功大學,學士班(日間),11,10,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),5,4,0,0,0,0,1,0,0
112,國立成功大學,學士班(日間),7,5,1,0,1,0,0,0,0
112,國立成功大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),11,8,1,2,0,0,0,0,0
112,國立成功大學,學士班(日間),1,0,0,0,1,0,0,0,0
112,國立成功大學,學士班(日間),5,5,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),3,2,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),23,22,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),3,2,0,0,0,0,1,0,0
112,國立成功大學,學士班(日間),6,6,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),6,5,1,0,0,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),48,41,0,5,2,0,0,0,0
112,國立成功大學,學士班(日間),4,4,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),13,12,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),10,8,0,1,1,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),3,2,0,0,1,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),13,12,0,0,1,0,0,0,0
112,國立成功大學,學士班(日間),9,8,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),10,8,0,1,1,0,0,0,0
112,國立成功大學,學士班(日間),4,3,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),25,23,0,2,0,0,0,0,0
112,國立成功大學,學士班(日間),3,2,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),8,3,0,5,0,0,0,0,0
112,國立成功大學,學士班(日間),1,0,0,1,0,0,0,0,0
112,國立成功大學,學士班(日間),5,5,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),5,5,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),5,5,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),9,9,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),4,4,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),1,1,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),1,0,1,0,0,0,0,0,0
112,國立成功大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),3,2,0,0,0,0,1,0,0
112,國立成功大學,學士班(日間),6,6,0,0,0,0,0,0,0
112,國立成功大學,學士班(日間),11,11,0,0,0,0,0,0,0
112,國立中興大學,學士班(日間),14,13,0,1,0,0,0,0,0
112,國立中興大學,學士班(日間),10,10,0,0,0,0,0,0,0
112,國立中興大學,學士班(日間),3,3,0,0,0,0,0,0,0
112,國立中興大學,學士班(日間),11,9,2,0,0,0,0,0,0
112,國立中興大學,學士班(日間),3,3,0,0,0,0,0,0,0
112,國立中興大學,學士班(日間),4,3,0,1,0,0,0,0,0
112,國立中興大學,學士班(日間),4,1,2,1,0,0,0,0,0
112,國立中興大學,學士班(日間),3,3,0,0,0,0,0,0,0
112,國立中興大學,學士班(日間),2,2,0,0,0,0,0,0,0
112,國立中興大學,學士班(日間),2,2,0,0,0,0,0,0,0
